name,category,type,explicit,count
messy_room,context,Indoor,false,1322
dirt,context,Nature,false,1312
red_curtains,context,Indoor,false,1296
above_clouds,context,Sky,false,1289
white_sky,context,Sky,false,1272
windowsill,context,Indoor,false,1268
porch,context,Other,false,1258
pier,context,Other,false,1247
snowflake_background,context,Color,false,1245
rising_sun_flag,context,Other,false,1243
on_railing,context,Other,false,1242
storefront,context,Other,false,1231
candlelight,context,Effect,false,1208
grave,context,Other,false,1190
toilet_stall,context,Indoor,false,1164
broken_window,context,Other,false,1163
glory_wall,context,Indoor,false,1149
cracked_floor,context,Indoor,false,1149
multiple_torii,context,Other,false,1140
milky_way,context,Sky,false,1132
nebula,context,Sky,false,1115
flag_background,context,Color,false,1106
storm,context,Sky,false,1100
pagoda,context,Other,false,1096
infirmary,context,Indoor,false,1094
hospital,context,Other,false,1092
mount_fuji,context,Nature,false,1081
elevator,context,Indoor,false,1080
dotted_background,context,Color,false,1078
after_bathing,context,Other,false,1069
dawn,context,Sky,false,1046
dock,context,Other,false,1044
jungle,context,Nature,false,1032
monochrome_background,context,Color,false,1027
honeycomb_background,context,Color,false,1020
restroom,context,Indoor,false,1004
temple,context,Other,false,975
hakurei_shrine,context,Other,false,974
condensation,context,Effect,false,967
fitting_room,context,Indoor,false,965
meteor_shower,context,Sky,false,949
flying_teardrops,context,Effect,false,945
red_carpet,context,Other,false,942
hanami,context,Nature,false,941
rust,context,Effect,false,939
prison,context,Other,false,936
volcano,context,Nature,false,932
moon_phases,context,Sky,false,922
dungeon,context,Indoor,false,919
urban,context,Other,false,919
interior,context,Indoor,false,913
wheat_field,context,Nature,false,909
village,context,Other,false,907
amusement_park,context,Other,false,892
rice_paddy,context,Nature,false,888
rural,context,Other,false,884
bathhouse,context,Indoor,false,884
railroad_crossing,context,Other,false,882
meadow,context,Nature,false,860
playground,context,Other,false,858
stained_sheets,context,Effect,false,856
prison_cell,context,Indoor,false,850
market_stall,context,Other,false,847
leaf_background,context,Color,false,839
vehicle_interior,context,Indoor,false,835
dark_clouds,context,Sky,false,832
mud,context,Nature,false,827
wreckage,context,Other,false,822
fusuma,context,Indoor,false,819
living_room,context,Indoor,false,816
concrete,context,Other,false,815
rainbow_background,context,Color,false,806
dark_room,context,Indoor,false,803
movie_theater,context,Indoor,false,802
green_sky,context,Sky,false,794
blood_on_wall,context,Effect,false,778
tactile_paving,context,Other,false,774
changing_room,context,Indoor,false,771
on_tank,context,Other,false,769
tile_ceiling,context,Indoor,false,768
arcade,context,Other,false,765
mansion,context,Other,false,763
pyramid_(structure),context,Other,false,750
double_exposure,context,Effect,false,749
text_print,context,Color,false,747
eclipse,context,Sky,false,747
orange_border,context,Other,false,746
transmission_tower,context,Other,false,745
film_strip,context,Other,false,744
tennis,context,Other,false,741
germany,context,Other,false,741
running_track,context,Other,false,738
static,context,Effect,false,733
screen_light,context,Effect,false,732
hangar,context,Indoor,false,731
beach_volleyball,context,Nature,false,730
starry_sky_background,context,Color,false,727
announcement_celebration,context,Other,false,725
beam,context,Other,false,723
buried,context,Other,false,722
game_screenshot_background,context,Other,false,720
diorama,context,Other,false,714
color_contrast,context,Effect,false,713
bus_interior,context,Indoor,false,712
suikawari,context,Other,false,703
mamemaki,context,Other,false,702
hatsumoude,context,Other,false,702
low_poly,context,Effect,false,702
spacecraft_interior,context,Indoor,false,701
swirl,context,Effect,false,699
train_station_platform,context,Other,false,690
hinamatsuri,context,Other,false,689
senkou_hanabi,context,Other,false,686
wet_floor,context,Other,false,681
european_architecture,context,Other,false,680
laboratory,context,Indoor,false,679
