name,category,type,explicit,count
elbow_rest,action,gesture,false,7270
dressing,action,gesture,false,7250
bra_pull,action,gesture,true,7210
waking_up,action,pose,false,7144
midair,action,pose,false,7141
pointing_at_self,action,gesture,false,7116
hands_on_own_knees,action,gesture,false,7106
holding_box,action,contact_self,false,7042
hand_on_own_arm,action,gesture,false,6970
pussy_peek,action,other,true,6962
leaning_on_person,action,contact_others,false,6933
looking_at_penis,action,gaze,true,6930
armpit_peek,action,other,true,6850
strap_pull,action,gesture,true,6829
grabbing_own_ass,action,contact_self,true,6815
holding_own_arm,action,gesture,false,6761
holding_axe,action,contact_self,false,6757
peeking_out,action,pose,false,6752
unsheathing,action,gesture,false,6733
arms_around_neck,action,contact_others,false,6727
holding_strap,action,contact_self,false,6719
holding_towel,action,contact_self,false,6719
holding_mask,action,contact_self,false,6714
arm_around_shoulder,action,contact_others,false,6661
kissing_cheek,action,contact_others,false,6648
pointing_up,action,gesture,false,6604
double_handjob,action,contact_others,true,6575
holding_pom_poms,action,contact_self,false,6564
hands_in_hair,action,gesture,false,6464
male_masturbation,action,contact_self,true,6436
hand_on_another's_back,action,contact_others,false,6406
reverse_grip,action,gesture,false,6400
pouring,action,other,false,6386
lifting_person,action,contact_others,false,6366
holding_scythe,action,contact_self,false,6340
holding_drink,action,contact_self,false,6337
thigh_grab,action,contact_others,false,6296
averting_eyes,action,gaze,false,6288
turning_head,action,gesture,false,6266
poking,action,gesture,false,6236
imagining,action,pose,false,6213
wedgie,action,gesture,false,6161
hand_on_another's_arm,action,contact_others,false,6139
locked_arms,action,pose,false,6136
knees_to_chest,action,pose,false,6016
deep_penetration,action,contact_others,true,6011
holding_dagger,action,contact_self,false,5852
holding_another's_arm,action,contact_others,false,5833
blowing_bubbles,action,other,false,5810
dress_pull,action,gesture,false,5782
fighting,action,pose,false,5779
command_spell,action,gesture,false,5775
single_hair_intake,action,gesture,false,5774
paizuri_under_clothes,action,contact_others,true,5772
toe_scrunch,action,gesture,false,5767
hands_on_another's_face,action,contact_others,false,5766
sitting_on_throne,action,pose,false,5762
middle_finger,action,gesture,false,5674
after_anal,action,pose,true,5662
imminent_rape,action,contact_others,true,5638
transformation,action,pose,false,5623
hand_on_another's_chest,action,contact_others,false,5616
food_on_body,action,contact_self,false,5606
arm_hug,action,gesture,false,5604
after_fellatio,action,pose,true,5554
lying_on_person,action,contact_others,false,5498
leaning,action,pose,false,5408
looking_at_animal,action,gaze,false,5408
mask_pull,action,gesture,false,5390
spread_toes,action,pose,false,5363
holding_pokemon,action,contact_self,false,5361
unsheathed,action,gesture,false,5360
holding_leash,action,contact_self,false,5358
hands_on_another's_shoulders,action,contact_others,false,5331
thinking,action,pose,false,5327
deepthroat,action,contact_others,true,5321
4-finger_heart_hands,action,gesture,false,5311
two-footed_footjob,action,contact_others,true,5307
cheek-to-cheek,action,contact_others,false,5306
assisted_exposure,action,gesture,true,5305
irrumatio,action,contact_others,true,5302
finger_gun,action,gesture,false,5300
arm_around_waist,action,contact_others,false,5266
chewing_gum,action,other,false,5266
crossed_ankles,action,pose,false,5255
upright_straddle,action,pose,false,5233
swimming,action,pose,false,5216
gloved_handjob,action,contact_others,true,5211
hand_under_clothes,action,gesture,false,5208
hand_in_another's_hair,action,contact_others,false,5165
bikini_top_lift,action,gesture,false,5150
rabbit_pose,action,pose,false,5146
hand_on_another's_thigh,action,contact_others,false,5139
showering,action,pose,false,5104
piggyback,action,contact_others,false,5040
holding_flag,action,contact_self,false,5009
holding_controller,action,contact_self,false,4993
holding_doll,action,contact_self,false,4956
spitroast,action,contact_others,true,4944
defloration,action,contact_others,true,4905
facing_to_the_side,action,pose,false,4901
smelling,action,gesture,false,4857
