name,category,group,explicit,count
flower,object,natural,false,642850
weapon,object,tools,false,613201
heart,object,decor,false,606106
food,object,food,false,459006
sword,object,tools,false,282737
star_(symbol),object,decor,false,248114
bag,object,household,false,234137
cup,object,household,false,188668
tree,object,natural,false,173202
pillow,object,household,false,148794
gun,object,tools,false,148466
book,object,household,false,142973
petals,object,natural,false,133118
bell,object,decor,false,123589
fruit,object,food,false,112116
bird,object,natural,false,109554
rose,object,natural,false,109082
leaf,object,natural,false,108533
chain,object,tools,false,106739
phone,object,tools,false,102955
white_flower,object,natural,false,97114
chair,object,household,false,94418
umbrella,object,tools,false,91562
ring,object,decor,false,88546
stuffed_toy,object,household,false,88131
table,object,household,false,87924
cellphone,object,tools,false,81580
feathers,object,natural,false,78042
red_flower,object,natural,false,77237
plant,object,natural,false,75905
cross,object,decor,false,74775
bottle,object,household,false,74228
stuffed_animal,object,household,false,72102
bug,object,natural,false,71603
gem,object,other,false,68619
knife,object,tools,false,66469
katana,object,tools,false,66041
bandaid,object,other,false,64303
pink_flower,object,natural,false,61360
staff,object,tools,false,60111
box,object,household,false,58488
instrument,object,tools,false,58232
polearm,object,tools,false,57920
towel,object,household,false,57871
butterfly,object,natural,false,55790
smartphone,object,tools,false,55768
candy,object,food,false,55612
crescent,object,decor,false,55226
couch,object,household,false,54817
musical_note,object,decor,false,54269
sex_toy,object,other,True,53413
rope,object,tools,false,53402
sheath,object,tools,false,53155
microphone,object,tools,false,52979
o-ring,object,other,false,49120
motor_vehicle,object,other,false,47080
plate,object,household,false,46640
jingle_bell,object,decor,false,46438
blue_flower,object,natural,false,45409
spikes,object,tools,false,44886
rifle,object,tools,false,42527
desk,object,household,false,42234
gift,object,household,false,42233
drinking_glass,object,household,false,41833
beads,object,decor,false,41363
ball,object,other,false,41300
cake,object,food,false,39743
handgun,object,tools,false,39505
alcohol,object,food,false,38270
fish,object,food,false,38116
tray,object,household,false,37870
pouch,object,household,false,36882
yellow_flower,object,natural,false,35850
cigarette,object,other,false,34950
condom,object,other,True,34830
purple_flower,object,natural,false,33644
bowl,object,household,false,33423
teacup,object,household,false,33352
broom,object,tools,false,33164
school_bag,object,household,false,32765
head_rest,object,household,false,32635
drinking_straw,object,household,false,31775
red_rose,object,natural,false,31766
innertube,object,other,false,31315
paper,object,household,false,31312
watch,object,tools,false,31189
poke_ball,object,other,false,29458
mug,object,household,false,29388
shield,object,tools,false,29170
bouquet,object,natural,false,29071
lollipop,object,food,false,28967
lantern,object,decor,false,28793
mirror,object,household,false,28734
teddy_bear,object,household,false,28472
rock,object,natural,false,28116
open_book,object,household,false,28029
skull,object,other,false,28005
ice,object,food,false,27787
card,object,household,false,27741
popsicle,object,food,false,27458
can,object,household,false,27330
crystal,object,other,false,27014
leash,object,tools,false,26942
abyssal_ship,object,other,false,26700
sign,object,household,false,26445
chocolate,object,food,false,26086
spoon,object,household,false,25936
chopsticks,object,household,false,25897
strawberry,object,food,false,25744
drink,object,food,false,25732
ice_cream,object,food,false,25678
spear,object,tools,false,25301
fork,object,household,false,25151
bow_(weapon),object,tools,false,24746
ofuda,object,other,false,24527
branch,object,natural,false,24377
fence,object,household,false,24324
palm_tree,object,natural,false,23761
vibrator,object,other,True,23457
door,object,household,false,23230
camera,object,tools,false,23225
apple,object,food,false,22877
dildo,object,other,True,22713
potted_plant,object,household,false,22283
gift_box,object,household,false,22116
sunflower,object,natural,false,22098
gag,object,other,True,22001
blanket,object,household,false,21619
car,object,other,false,21380
wand,object,tools,false,21272
guitar,object,tools,false,21159
pen,object,tools,false,21046
folding_fan,object,decor,false,21025
clock,object,household,false,20785
aircraft,object,other,false,20615
bookshelf,object,household,false,20601
ship_turret,object,tools,false,20391
wristwatch,object,tools,false,20351
basket,object,household,false,20020
arrow_(projectile),object,tools,false,20003
emblem,object,decor,false,19812
cable,object,other,false,19715
eighth_note,object,decor,false,19320
glass,object,household,false,19199
candle,object,decor,false,19040
jack-o'-lantern,object,decor,false,18505
poke_ball_(basic),object,other,false,18419
balloon,object,other,false,18342
controller,object,tools,false,18290
military_vehicle,object,other,false,18262
anchor_symbol,object,decor,false,18064
school_desk,object,household,false,17999
assault_rifle,object,tools,false,17814
flag,object,decor,false,17632
lamp,object,household,false,17545
blue_rose,object,natural,false,17425
pocky,object,food,false,17156
disposable_cup,object,household,false,17097
cannon,object,tools,false,17002
bench,object,household,false,16881
wedding_ring,object,decor,false,16793
beachball,object,other,false,16603
gohei,object,other,false,16472
bucket,object,household,false,16342
stuffed_rabbit,object,household,false,16341
scythe,object,tools,false,16240
holster,object,tools,false,16235
key,object,tools,false,16196
wine_glass,object,household,false,16193
paw_print,object,decor,false,15979
dagger,object,tools,false,15631
bread,object,food,false,15298
axe,object,tools,false,15234
computer,object,tools,false,15107
air_bubble,object,other,false,15036
randoseru,object,household,false,15029
oil-paper_umbrella,object,tools,false,14807
teapot,object,household,false,14797
airplane,object,other,false,14735
white_rose,object,natural,false,14717
carrot,object,food,false,14551
used_condom,object,other,True,14368
scabbard,object,tools,false,14179
string,object,other,false,14140
condom_wrapper,object,other,True,14100
anchor,object,tools,false,14031
rigging,object,other,false,14013
sack,object,household,false,13924
watercraft,object,other,false,13824
blue_gemstone,object,other,false,13753
paintbrush,object,tools,false,13701
photo_(object),object,household,false,13651
pumpkin,object,natural,false,13511
wagashi,object,food,false,13472
torii,object,other,false,13352
hibiscus,object,natural,false,13277
pink_rose,object,natural,false,13154
shimenawa,object,other,false,13145
naked_towel,object,household,false,13046
fireworks,object,other,false,13029
handcuffs,object,tools,false,12895
tea,object,food,false,12689
parasol,object,tools,false,12582
monitor,object,tools,false,12438
donut,object,food,false,12410
diamond_(shape),object,decor,false,12403
cowbell,object,decor,false,12313
magatama,object,other,false,12203
coin,object,other,false,12172
charm_(object),object,decor,false,12053
peach,object,food,false,12018
drink_can,object,household,false,11897
pencil,object,tools,false,11885
playing_card,object,household,false,11877
mushroom,object,food,false,11857
picture_frame,object,household,false,11811
water_bottle,object,household,false,11806
shackles,object,tools,false,11743
christmas_tree,object,decor,false,11728
television,object,tools,false,11673
badge,object,decor,false,11637
game_controller,object,tools,false,11515
maple_leaf,object,natural,false,11502
handheld_game_console,object,tools,false,11480
arm_cannon,object,tools,false,11389
stool,object,household,false,11354
cookie,object,food,false,11265
bamboo,object,natural,false,11085
earphones,object,tools,false,10947
holding_bow_(weapon),object,tools,false,10801
burger,object,food,false,10750
weapon_on_back,object,tools,false,10743
hammer,object,tools,false,10669
huge_weapon,object,tools,false,10604
shell,object,natural,false,10576
gold,object,other,false,10570
syringe,object,tools,false,10565
oversized_object,object,other,false,10477
electric_guitar,object,tools,false,10433
chalkboard,object,tools,false,10372
smoking_pipe,object,other,false,10351
cherry,object,food,false,10284
lamppost,object,other,false,10273
submachine_gun,object,tools,false,10182
scissors,object,tools,false,10065
coffee,object,food,false,9973
saucer,object,household,false,9970
rice,object,food,false,9948
watermelon,object,food,false,9917
baseball_bat,object,tools,false,9765
motorcycle,object,other,false,9645
whistle,object,tools,false,9636
floating_object,object,other,false,9608
beer,object,food,false,9601
object_on_head,object,other,false,9537
scroll,object,household,false,9516
blue_butterfly,object,natural,false,9448
egg,object,food,false,9445
tank,object,tools,false,9436
sakazuki,object,household,false,9383
cushion,object,household,false,9363
shelf,object,household,false,9355
tape,object,household,false,9306
doll_joints,object,other,false,9299
orange_flower,object,natural,false,9299
clipboard,object,tools,false,9273
red_gemstone,object,other,false,9250
wine,object,food,false,9241
book_stack,object,household,false,9237
torpedo,object,tools,false,9217
sniper_rifle,object,tools,false,9172
pillar,object,other,false,9107
cardboard_box,object,household,false,8989
beach_umbrella,object,tools,false,8753
lily_(flower),object,natural,false,8751
weapon_over_shoulder,object,tools,false,8742
meat,object,food,false,8577
lap_pillow,object,household,false,8528
swivel_chair,object,household,false,8502
laptop,object,tools,false,8501
paper_lantern,object,decor,false,8435
vase,object,household,false,8426
suitcase,object,household,false,8425
orb,object,other,false,8372
cake_slice,object,food,false,8370
black_flower,object,natural,false,8359
shopping_bag,object,household,false,8040
heart-shaped_food,object,food,false,7983
dango,object,food,false,7979
noodles,object,food,false,7926
ice_cream_cone,object,food,false,7885
cane,object,tools,false,7859
sake,object,food,false,7837
school_chair,object,household,false,7835
heart-shaped_box,object,household,false,7798
whip,object,tools,false,7659
chess_piece,object,other,false,7620
notebook,object,tools,false,7576
poster_(object),object,household,false,7529
beer_mug,object,household,false,7516
coffee_mug,object,household,false,7486
onigiri,object,food,false,7485
mobile_suit,object,other,false,7440
kotatsu,object,household,false,7433
bone,object,natural,false,7421
microphone_stand,object,tools,false,7401
water_gun,object,tools,false,7378
grapes,object,food,false,7355
orange_(fruit),object,food,false,7328
rose_petals,object,natural,false,7214
radio_antenna,object,other,false,7211
barcode,object,other,false,7198
paper_fan,object,decor,false,7113
green_gemstone,object,other,false,7103
revolver,object,tools,false,7074
bicycle,object,other,false,7046
money,object,other,false,7042
nintendo_switch,object,tools,false,7028
heart-shaped_chocolate,object,food,false,7021
pole,object,tools,false,7016
wine_bottle,object,household,false,6987
machine_gun,object,tools,false,6870
statue,object,other,false,6781
starfish,object,natural,false,6758
spring_onion,object,food,false,6734
locker,object,household,false,6689
throne,object,household,false,6669
ship,object,other,false,6654
unworn_mask,object,other,false,6641
ladle,object,household,false,6633
armchair,object,household,false,6600
purple_rose,object,natural,false,6580
stick,object,other,false,6578
road_sign,object,other,false,6550
quiver,object,tools,false,6523
boat,object,other,false,6500
trading_card,object,other,false,6499
computer_keyboard,object,tools,false,6494
gears,object,other,false,6493
closed_umbrella,object,tools,false,6492
hydrangea,object,natural,false,6472
snowman,object,other,false,6418
painting_(object),object,household,false,6392
open_door,object,household,false,6334
office_chair,object,household,false,6322
thorns,object,natural,false,6320
tablet_pc,object,tools,false,6312
energy_sword,object,tools,false,6299
jar,object,household,false,6275
letter,object,household,false,6224
planted_sword,object,tools,false,6219
tower,object,other,false,6217
lock,object,tools,false,6202
condom_in_mouth,object,other,True,6158
soap_bubbles,object,other,false,6151
pocket_watch,object,tools,false,6146
arm_rest,object,household,false,6122
suction_cups,object,other,false,6081
red_rope,object,other,false,6054
puddle,object,other,false,6041
trident,object,tools,false,6032
gourd,object,natural,false,5997
macaron,object,food,false,5988
toilet,object,household,false,5947
clover,object,natural,false,5870
lemon,object,food,false,5851
bullet,object,tools,false,5849
improvised_gag,object,other,false,5841
mandarin_orange,object,food,false,5838
test_tube,object,tools,false,5665
envelope,object,household,false,5659
tomato,object,food,false,5653
spider_web,object,natural,false,5645
shotgun,object,tools,false,5592
tissue_box,object,household,false,5585
milk,object,food,false,5584
spider_lily,object,natural,false,5575
egg_vibrator,object,other,True,5528
cat_cutout,object,other,false,5518
christmas_ornaments,object,decor,false,5470
violin,object,tools,false,5422
vegetable,object,food,false,5406
pizza,object,food,false,5404
glowing_weapon,object,tools,false,5397
fishing_rod,object,tools,false,5394
paper_bag,object,household,false,5378
bolt_action,object,tools,false,5363
drum,object,tools,false,5357
shide,object,other,false,5354
scope,object,tools,false,5342
folded_fan,object,decor,false,5322
crescent_pin,object,decor,false,5317
butt_plug,object,other,True,5309
rubber_duck,object,household,false,5306
cum_pool,object,other,True,5301
cage,object,other,false,5300
spacecraft,object,other,false,5292
beer_can,object,household,false,5270
rapier,object,tools,false,5267
yellow_rose,object,natural,false,5260
sandwich,object,food,false,5231
parfait,object,food,false,5215
debris,object,other,false,5185
remote_control,object,tools,false,5183
frilled_pillow,object,household,false,5177
kunai,object,tools,false,5170
glowstick,object,other,false,5140
shouji,object,household,false,5136
sushi,object,food,false,5088
lance,object,tools,false,5072
wrench,object,tools,false,5053
candy_apple,object,food,false,5024
cheese,object,food,false,5022
banana,object,food,false,5017
energy_gun,object,tools,false,5013
game_console,object,tools,false,4967
map,object,household,false,4925
briefcase,object,household,false,4923
pancake,object,food,false,4923
calligraphy_brush,object,tools,false,4897
steamed_bun,object,food,false,4894
wiffle_gag,object,other,false,4886
kiseru,object,other,false,4883
cupcake,object,food,false,4839
cream,object,food,false,4836
soda_can,object,household,false,4814
train,object,other,false,4802
trash_can,object,household,false,4792
magazine_(weapon),object,tools,false,4774
frying_pan,object,household,false,4771
lily_pad,object,natural,false,4760
stylus,object,tools,false,4753
banner,object,decor,false,4753
megaphone,object,tools,false,4717
lifebuoy,object,other,false,4690
toy,object,other,false,4667
chips_(food),object,food,false,4666
needle,object,tools,false,4664
flower_pot,object,household,false,4639
prone_bone,object,other,false,4627
smokestack,object,other,false,4594
piano,object,tools,false,4593
flute,object,tools,false,4573
digital_media_player,object,tools,false,4564
uchiwa,object,decor,false,4563
bubble_tea,object,food,false,4477
sake_bottle,object,household,false,4449
bass_guitar,object,tools,false,4434
dice,object,other,false,4429
shovel,object,tools,false,4422
lotus,object,natural,false,4406
french_fries,object,food,false,4403
speaker,object,tools,false,4401
stuffed_cat,object,household,false,4376
remote_control_vibrator,object,other,True,4370
basketball_(object),object,other,false,4370
puppet,object,other,false,4367
horseshoe_ornament,object,decor,false,4366
newspaper,object,household,false,4325
plastic_bag,object,household,false,4317
red_umbrella,object,tools,false,4315
head-mounted_display,object,tools,false,4298
grenade,object,tools,false,4288
riding_crop,object,tools,false,4286
pill,object,other,false,4276
shikishi,object,other,false,4274
mochi,object,food,false,4273
electric_fan,object,household,false,4264
medal,object,decor,false,4240
candy_cane,object,food,false,4240
ramen,object,food,false,4237
binoculars,object,tools,false,4217
earbuds,object,tools,false,4216
flask,object,household,false,4212
pudding,object,food,false,4209
four-leaf_clover,object,natural,false,4204
broken_glass,object,other,false,4189
birthday_cake,object,food,false,4184
sticker,object,other,false,4176
chainsaw,object,tools,false,4165
bullpup,object,tools,false,4155
chinese_knot,object,decor,false,4141
disposable_coffee_cup,object,household,false,4141
omelet,object,food,false,4136
unworn_helmet,object,tools,false,4131
paint,object,household,false,4117
stethoscope,object,tools,false,4104
cigar,object,other,false,4056
ice_cube,object,food,false,4052
holding_condom,object,other,True,4044
purple_gemstone,object,other,false,4035
seashell,object,natural,false,4034
drumsticks,object,tools,false,4033
white_bag,object,household,false,4022
computer_mouse,object,tools,false,4000
lotion,object,household,false,3998
heart-shaped_pillow,object,household,false,3988
sink,object,household,false,3984
ladder,object,tools,false,3972
carpet,object,household,false,3962
club_(weapon),object,tools,false,3962
shell_casing,object,tools,false,3948
excalibur_(fate/stay_night),object,tools,false,3944
chain_leash,object,tools,false,3935
toothbrush,object,household,false,3929
jellyfish,object,natural,false,3927
crotch_rope,object,tools,True,3920
string_of_flags,object,decor,false,3898
candlestand,object,household,false,3894
drawing_(object),object,other,false,3870
shower_head,object,household,false,3848
blue_bag,object,household,false,3829
bread_slice,object,food,false,3802
bento,object,food,false,3797
purple_umbrella,object,tools,false,3796
daisy,object,natural,false,3791
quill,object,tools,false,3786
vibrator_under_clothes,object,other,True,3785
yunomi,object,household,false,3773
talisman,object,decor,false,3773
trefoil,object,decor,false,3750
fanny_pack,object,household,false,3732
beach_towel,object,household,false,3725
heart_o-ring,object,decor,false,3722
tombstone,object,other,false,3713
turtle_shell,object,natural,false,3701
rod_of_remorse,object,tools,false,3689
clothes_hanger,object,household,false,3686
paddle,object,tools,false,3677
shaved_ice,object,food,false,3675
dessert,object,food,false,3672
gae_bolg_(fate),object,tools,false,3671
duffel_bag,object,household,false,3661
pot,object,household,false,3643
lemon_slice,object,food,false,3634
light_bulb,object,household,false,3632
instrument_case,object,household,false,3623
rug,object,household,false,3600
spatula,object,tools,false,3587
shrimp,object,food,false,3584
soccer_ball,object,other,false,3574
safety_pin,object,tools,false,3564
swirl_lollipop,object,food,false,3558
keyhole,object,household,false,3540
sweets,object,food,false,3511
cocktail_glass,object,household,false,3502
padlock,object,tools,false,3497
sword_on_back,object,tools,false,3488
mallet,object,tools,false,3467
black_rose,object,natural,false,3460
champagne_flute,object,household,false,3456
transparent_umbrella,object,tools,false,3456
milk_bottle,object,household,false,3449
calendar_(object),object,household,false,3444
plectrum,object,tools,false,3439
skewer,object,tools,false,3438
strawberry_shortcake,object,food,false,3427
wire,object,tools,false,3426
heart_balloon,object,decor,false,3411
patch,object,other,false,3398
counter,object,household,false,3392
stripper_pole,object,other,false,3378
rice_bowl,object,household,false,3370
mop,object,household,false,3369
magazine_(object),object,household,false,3366
egg_(food),object,food,false,3365
tulip,object,natural,false,3353
tokkuri,object,household,false,3348
whipped_cream,object,food,false,3342
pastry,object,food,false,3328
headlamp,object,tools,false,3326
inflatable_toy,object,other,false,3314
drone,object,tools,false,3301
fried_egg,object,food,false,3298
steering_wheel,object,tools,false,3284
liquid,object,other,false,3277
insignia,object,decor,false,3262
volleyball,object,other,false,3260
vending_machine,object,household,false,3259
potato_chips,object,food,false,3251
cube,object,other,false,3247
surfboard,object,tools,false,3245
eraser,object,tools,false,3244
wreath,object,decor,false,3238
milk_carton,object,household,false,3233
curry,object,food,false,3189
basketball,object,other,false,3181
greatsword,object,tools,false,3181
yellow_bag,object,household,false,3175
toast,object,food,false,3169
roller_skates,object,other,false,3168
bit_gag,object,other,True,3164
juice_box,object,household,false,3161
cooking_pot,object,household,false,3152
glowing_sword,object,tools,false,3145
industrial_pipe,object,tools,false,3139
short_sword,object,tools,false,3118
baseball,object,other,false,3105
hitachi_magic_wand,object,other,True,3103
boxing_gloves,object,tools,false,3100
wooden_table,object,household,false,3093
coral,object,natural,false,3088
keyboard_(instrument),object,tools,false,3084
whisk,object,tools,false,3081
drawer,object,household,false,3072
torch,object,tools,false,3067
vial,object,household,false,3067
pearl_(gemstone),object,decor,false,3061
rocket_launcher,object,tools,false,3056
pool_ladder,object,tools,false,3052
poke_ball_print,object,decor,false,3052
ufo,object,other,false,3043
nail_(hardware),object,tools,false,3042
tape_gag,object,other,True,3014
ace_(playing_card),object,other,false,3014
crepe,object,food,false,3009
thrusters,object,tools,false,3009
shuriken,object,tools,false,3007
drawing_tablet,object,tools,false,3002
manga_(object),object,household,false,2987
sports_car,object,other,false,2976
barrel,object,household,false,2970
satchel,object,household,false,2966
mage_staff,object,tools,false,2965
tarot,object,other,false,2964
palm_leaf,object,natural,false,2963
ovum,object,natural,false,2963
sketchbook,object,household,false,2962
comb,object,household,false,2953
refrigerator,object,household,false,2952
birdcage,object,household,false,2951
chandelier,object,household,false,2942
heart_button,object,decor,false,2941
sword_of_hisou,object,tools,false,2941
blueberry,object,food,false,2939
musical_staff,object,decor,false,2938
cabinet,object,household,false,2933
incoming_gift,object,other,false,2929
walkie-talkie,object,tools,false,2928
alarm_clock,object,household,false,2926
guitar_case,object,household,false,2922
holly,object,natural,false,2915
claw_(weapon),object,tools,false,2911
trumpet,object,tools,false,2910
halloween_bucket,object,household,false,2905
prayer_beads,object,decor,false,2891
traffic_light,object,other,false,2888
chicken_(food),object,food,false,2885
taiyaki,object,food,false,2885
beam_rifle,object,tools,false,2884
crotch_plate,object,tools,false,2882
racket,object,tools,false,2880
faucet,object,household,false,2875
energy_ball,object,other,false,2871
baguette,object,food,false,2871
watering_can,object,tools,false,2869
wooden_bucket,object,household,false,2863
sweet_potato,object,food,false,2845
lipstick_tube,object,household,false,2842
window_blinds,object,household,false,2838
multiple_condoms,object,other,True,2815
wind_chime,object,decor,false,2814
bow_(music),object,tools,false,2813
video_camera,object,tools,false,2806
kalashnikov_rifle,object,tools,false,2775
beach_chair,object,household,false,2769
omurice,object,food,false,2769
d-pad,object,tools,false,2765
fish_(food),object,food,false,2764
scepter,object,decor,false,2762
animal_bag,object,household,false,2746
poker_chip,object,other,false,2733
banknote,object,other,false,2732
board_game,object,other,false,2719
calendar_(medium),object,household,false,2717
bomb,object,tools,false,2712
menu,object,other,false,2702
sparkler,object,other,false,2685
sanshoku_dango,object,food,false,2671
anti-materiel_rifle,object,tools,false,2662
marker,object,tools,false,2655
choko_(cup),object,household,false,2652
flip_phone,object,tools,false,2652
orange_slice,object,food,false,2651
camellia,object,natural,false,2641
hair_brush,object,household,false,2633
naked_sheet,object,other,false,2618
suppressor,object,tools,false,2618
baseball_mitt,object,tools,false,2604
condom_packet_strip,object,other,True,2590
stationary_restraints,object,tools,True,2588
magnifying_glass,object,tools,false,2581
gate,object,other,false,2570
mini-hakkero,object,tools,false,2567
screen,object,household,false,2563
warship,object,other,false,2560
tube,object,household,false,2554
air_conditioner,object,household,false,2547
pie,object,food,false,2539
desk_lamp,object,household,false,2530
shared_umbrella,object,tools,false,2518
wheel,object,tools,false,2515
artificial_vagina,object,other,True,2513
lettuce,object,food,false,2513
chocolate_bar,object,food,false,2508
notepad,object,household,false,2507
butterfly_on_hand,object,natural,false,2504
crosswalk,object,other,false,2485
column,object,household,false,2485
pacifier,object,household,false,2482
truck,object,other,false,2480
gatling_gun,object,tools,false,2476
battle_axe,object,tools,false,2473
brush,object,household,false,2472
incoming_food,object,food,false,2471
berry,object,food,false,2466
stuffed_shark,object,household,false,2458
wisteria,object,natural,false,2457
m4_carbine,object,tools,false,2456
used_tissue,object,household,false,2453
multiple_weapons,object,tools,false,2452
tissue,object,household,false,2449
naginata,object,tools,false,2445
mace,object,tools,false,2442
treasure_chest,object,other,false,2436
green_flower,object,natural,false,2432
open_window,object,household,false,2425
potion,object,other,false,2423
ritual_baton,object,tools,false,2420
union_jack,object,decor,false,2413
caution_tape,object,tools,false,2406
pointer,object,tools,false,2399
hand_puppet,object,other,false,2398
poke_ball_symbol,object,decor,false,2397
crossbow,object,tools,false,2380
tennis_racket,object,tools,false,2371
kettle,object,household,false,2370
missile,object,tools,false,2369
handkerchief,object,household,false,2364
fighter_jet,object,tools,false,2361
intravenous_drip,object,tools,false,2354
palette_(object),object,household,false,2352
pink_petals,object,natural,false,2345
tablecloth,object,household,false,2331
battery_indicator,object,tools,false,2327
in_food,object,food,false,2315
wheelchair,object,household,false,2311
gauze,object,tools,false,2300
soap,object,household,false,2296
love_letter,object,other,false,2291
skateboard,object,other,false,2285
tree_stump,object,natural,false,2283
checkerboard_cookie,object,food,false,2280
cockpit,object,household,false,2273
drill,object,tools,false,2270
magical_musket,object,tools,false,2262
mahjong,object,other,false,2259
cotton_candy,object,food,false,2257
juice,object,food,false,2253
ketchup,object,food,false,2239
white_umbrella,object,tools,false,2234
white_lily,object,natural,false,2229
scissor_blade_(kill_la_kill),object,tools,false,2228
mechanical_pencil,object,tools,false,2226
japanese_flag,object,decor,false,2225
ginkgo_leaf,object,natural,false,2225
kitchen_knife,object,tools,false,2222
stove,object,household,false,2209
cucumber,object,food,false,2208
ramune,object,food,false,2206
lotion_bottle,object,household,false,2204
bud,object,natural,false,2198
boned_meat,object,food,false,2183
cup_ramen,object,food,false,2182
laser,object,tools,false,2181
hagoita,object,tools,false,2174
picnic_basket,object,household,false,2170
multiple_swords,object,tools,false,2169
three-dimensional_maneuver_gear,object,tools,false,2168
torpedo_tubes,object,tools,false,2167
chart,object,other,false,2160
fireflies,object,natural,false,2159
halberd,object,tools,false,2155
oversized_food,object,food,false,2148
spear_the_gungnir,object,tools,false,2136
tempura,object,food,false,2134
drum_set,object,tools,false,2132
pine_tree,object,natural,false,2130
phonograph,object,household,false,2130
weighing_scale,object,tools,false,2127
sheet_music,object,other,false,2126
tent,object,household,false,2125
wooden_sword,object,tools,false,2125
log,object,natural,false,2124
holographic_interface,object,other,false,2124
club_(shape),object,decor,false,2119
takoyaki,object,food,false,2118
streamers,object,decor,false,2115
bendy_straw,object,household,false,2105
star_sticker,object,decor,false,2104
yes-no_pillow,object,household,false,2103
shards,object,other,false,2103
helicopter,object,tools,false,2098
gamepad,object,tools,false,2098
party_popper,object,other,false,2098
grand_piano,object,tools,false,2091
white_butterfly,object,natural,false,2090
fast_food,object,food,false,2090
lube,object,other,True,2087
pointless_condom,object,other,True,2083
spiked_club,object,tools,false,2082
sig_sauer,object,tools,false,2081
lily_of_the_valley,object,natural,false,2075
art_tools_in_frame,object,other,false,2072
mahjong_tile,object,other,false,2071
moon_(ornament),object,decor,false,2071
lighter,object,tools,false,2066
fireplace,object,household,false,2063
cactus,object,natural,false,2057
mixing_bowl,object,household,false,2057
flashlight,object,tools,false,2052
lounge_chair,object,household,false,2049
ferris_wheel,object,other,false,2045
origami,object,other,false,2035
icing,object,food,false,2029
master_sword,object,tools,false,2024
sex_machine,object,other,True,2015
soup,object,food,false,2015
globe,object,household,false,2014
sausage,object,food,false,2011
stone_lantern,object,other,false,2011
volleyball_(object),object,other,false,2007
tiered_tray,object,household,false,2007
hexagon,object,decor,false,2004
bear_print,object,decor,false,2003
broken_chain,object,other,false,1992
plume,object,decor,false,1976
crate,object,household,false,1974
gibson_les_paul,object,tools,false,1965
double_fox_shadow_puppet,object,other,false,1965
dumbbell,object,tools,false,1960
pasta,object,food,false,1953
dowsing_rod,object,tools,false,1947
trash_bag,object,household,false,1946
flock,object,natural,false,1934
torpedo_launcher,object,tools,false,1929
soda,object,food,false,1928
crime_prevention_buzzer,object,tools,false,1927
spiked_shell,object,natural,false,1926
monster_energy,object,food,false,1925
hand_net,object,tools,false,1922
vibrator_cord,object,other,True,1922
iphone,object,tools,false,1920
portrait_(object),object,other,false,1919
sunscreen,object,household,false,1918
bookmark,object,household,false,1912
vibrator_under_panties,object,other,True,1912
fumo_(doll),object,household,false,1905
ankh,object,decor,false,1905
earth_(ornament),object,decor,false,1897
chest_of_drawers,object,household,false,1891
runes,object,decor,false,1890
box_of_chocolates,object,food,false,1884
h&k_hk416,object,tools,false,1883
puppet_strings,object,other,false,1882
fountain,object,other,false,1878
cutting_board,object,household,false,1873
lava,object,natural,false,1872
tentacle_pit,object,other,True,1867
cursor,object,tools,false,1867
makizushi,object,food,false,1866
cooler,object,household,false,1865
coffin,object,other,false,1863
reins,object,tools,false,1862
scooter,object,other,false,1860
tanzaku,object,decor,false,1856
ammunition,object,tools,false,1856
daruma_doll,object,decor,false,1856
dakimakura_(object),object,household,false,1852
morning_glory,object,natural,false,1849
crane_(machine),object,tools,false,1847
winding_key,object,other,false,1844
ema,object,decor,false,1839
playstation_controller,object,tools,false,1833
snorkel,object,tools,false,1832
flaming_weapon,object,tools,false,1831
thread,object,household,false,1813
heckler_&_koch,object,tools,false,1811
bar_stool,object,household,false,1809
school_briefcase,object,household,false,1799
round-bottom_flask,object,household,false,1793
machine,object,tools,false,1787
soda_bottle,object,household,false,1786
canvas_(object),object,household,false,1781
round_window,object,household,false,1781
race_vehicle,object,other,false,1779
clock_tower,object,other,false,1778
popcorn,object,food,false,1777
champagne,object,food,false,1775
yo-yo,object,other,false,1773
alternate_weapon,object,tools,false,1767
pendulum,object,tools,false,1766
saw,object,tools,false,1762
yin_yang_orb,object,decor,false,1762
rolling_suitcase,object,household,false,1762
faux_figurine,object,decor,false,1760
traffic_cone,object,tools,false,1756
analog_clock,object,household,false,1755
chimney,object,household,false,1754
milking_machine,object,other,True,1751
bamboo_broom,object,household,false,1747
curry_rice,object,food,false,1745
donation_box,object,household,false,1742
sundae,object,food,false,1740
adapted_turret,object,tools,false,1740
sponge,object,household,false,1738
animal_skull,object,natural,false,1737
pentacle,object,decor,false,1737
corded_phone,object,tools,false,1734
folding_chair,object,household,false,1734
paper_airplane,object,other,false,1732
hospital_bed,object,household,false,1726
hamaya,object,decor,false,1725
black_umbrella,object,tools,false,1716
pink_gemstone,object,decor,false,1713
sorcerer's_sutra_scroll,object,tools,false,1711
battle_rifle,object,tools,false,1708
washing_machine,object,household,false,1706
napkin,object,household,false,1706
tropical_drink,object,food,false,1699
camcorder,object,tools,false,1698
eggplant,object,food,false,1698
bamboo_steamer,object,household,false,1696
sperm_cell,object,natural,True,1696
pizza_slice,object,food,false,1695
chalk,object,tools,false,1695
noose,object,tools,false,1692
butterfly_net,object,tools,false,1690
candy_wrapper,object,household,false,1688
buster_sword,object,tools,false,1682
hot_dog,object,food,false,1670
propeller,object,tools,false,1666
